userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced
Sabry Dekuza,Sangat bagus dan membantu untuk mengenal dengan orang lain,,sangat bagus dan membantu untuk mengenal dengan orang lain,"['sangat', 'bagus', 'dan', 'membantu', 'untuk', 'mengenal', 'dengan', 'orang', 'lain']","['sangat', 'bagus', 'dan', 'membantu', 'untuk', 'mengenal', 'dengan', 'orang', 'lain']","['bagus', 'bantu', 'kenal', 'lain']","['sangat', 'bagus', 'dan', 'bantu', 'untuk', 'kenal', 'dengan', 'orang', 'lain']","['sangat', 'bagus', 'dan', 'bantu', 'untuk', 'kenal', 'dengan', 'orang', 'lain']"
Yono Geng36,asik menghibur,11.1.1.4,asik menghibur,"['asik', 'menghibur']","['asik', 'menghibur']","['asik', 'hibur']","['asik', 'hibur']","['asik', 'hibur']"
Nur Aliya,Bagus sih tapi yang gak bagusnya tuh terletak pada karakter dan geme nya ya .soalnya mirip ml di mohon kan pada pembuat game honor of king untuk agak merubah game nya ke yang berbeda 🙏🏻. Dan saya bukan menyinggung tapi memberi saran. Dan mohon maaf sebesarrr besanya kalo komentar saya menyinggung atau menyindir pem buat game honor of king ini .sekali lagi mohon maaf maaf maaf maaffff... sebesarrrrrrrrr... besarnya ya 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻. Maaf maaf maaf maaf maaf maaf maaf maaf 🙏🏻🙏🏻🙏.,,bagus sih tapi yang gak bagusnya tuh terletak pada karakter dan geme nya ya .soalnya mirip ml di mohon kan pada pembuat game honor of king untuk agak merubah game nya ke yang berbeda 🙏🏻. dan saya bukan menyinggung tapi memberi saran. dan mohon maaf sebesarrr besanya kalo komentar saya menyinggung atau menyindir pem buat game honor of king ini .sekali lagi mohon maaf maaf maaf maaffff... sebesarrrrrrrrr... besarnya ya 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻. maaf maaf maaf maaf maaf maaf maaf maaf 🙏🏻🙏🏻🙏.,"['bagus', 'sih', 'tapi', 'yang', 'gak', 'bagusnya', 'tuh', 'terletak', 'pada', 'karakter', 'dan', 'geme', 'nya', 'ya', '.soalnya', 'mirip', 'ml', 'di', 'mohon', 'kan', 'pada', 'pembuat', 'game', 'honor', 'of', 'king', 'untuk', 'agak', 'merubah', 'game', 'nya', 'ke', 'yang', 'berbeda', '🙏🏻', '.', 'dan', 'saya', 'bukan', 'menyinggung', 'tapi', 'memberi', 'saran', '.', 'dan', 'mohon', 'maaf', 'sebesarrr', 'besanya', 'kalo', 'komentar', 'saya', 'menyinggung', 'atau', 'menyindir', 'pem', 'buat', 'game', 'honor', 'of', 'king', 'ini', '.sekali', 'lagi', 'mohon', 'maaf', 'maaf', 'maaf', 'maaffff', '...', 'sebesarrrrrrrrr', '...', 'besarnya', 'ya', '🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻', '.', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', '🙏🏻🙏🏻🙏', '.']","['bagus', 'sih', 'tapi', 'yang', 'gak', 'bagusnya', 'tuh', 'terletak', 'pada', 'karakter', 'dan', 'geme', 'nya', 'ya', 'soalnya', 'mirip', 'ml', 'di', 'mohon', 'kan', 'pada', 'pembuat', 'game', 'honor', 'of', 'king', 'untuk', 'agak', 'merubah', 'game', 'nya', 'ke', 'yang', 'berbeda', 'dan', 'saya', 'bukan', 'menyinggung', 'tapi', 'memberi', 'saran', 'dan', 'mohon', 'maaf', 'sebesar', 'besanya', 'kalo', 'komentar', 'saya', 'menyinggung', 'atau', 'menyindir', 'pem', 'buat', 'game', 'honor', 'of', 'king', 'ini', 'sekali', 'lagi', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'sebesar', 'besarnya', 'ya', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']","['bagus', 'bagus', 'letak', 'karakter', 'mirip', 'mohon', 'king', 'agak', 'rubah', 'beda', 'bukan', 'singgung', 'beri', 'saran', 'mohon', 'maaf', 'besar', 'besanya', 'komentar', 'singgung', 'sindir', 'pem', 'king', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'besar', 'besar', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']","['bagus', 'sih', 'tapi', 'yang', 'gak', 'bagus', 'tuh', 'letak', 'pada', 'karakter', 'dan', 'geme', 'nya', 'ya', 'soal', 'mirip', 'ml', 'di', 'mohon', 'kan', 'pada', 'buat', 'game', 'honor', 'of', 'king', 'untuk', 'agak', 'rubah', 'game', 'nya', 'ke', 'yang', 'beda', 'dan', 'saya', 'bukan', 'singgung', 'tapi', 'beri', 'saran', 'dan', 'mohon', 'maaf', 'besar', 'besanya', 'kalo', 'komentar', 'saya', 'singgung', 'atau', 'sindir', 'pem', 'buat', 'game', 'honor', 'of', 'king', 'ini', 'sekali', 'lagi', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'besar', 'besar', 'ya', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']","['bagus', 'sih', 'tapi', 'yang', 'tidak', 'bagus', 'tuh', 'letak', 'pada', 'karakter', 'dan', 'game', 'nya', 'ya', 'soal', 'mirip', 'ml', 'di', 'mohon', 'kan', 'pada', 'buat', 'game', 'honor', 'of', 'king', 'untuk', 'agak', 'rubah', 'game', 'nya', 'ke', 'yang', 'beda', 'dan', 'aku', 'bukan', 'singgung', 'tapi', 'beri', 'saran', 'dan', 'mohon', 'maaf', 'besar', 'besanya', 'kalau', 'komentar', 'aku', 'singgung', 'atau', 'sindir', 'pem', 'buat', 'game', 'honor', 'of', 'king', 'ini', 'sekali', 'lagi', 'mohon', 'maaf', 'maaf', 'maaf', 'maaf', 'besar', 'besar', 'ya', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf', 'maaf']"
EL Natasha*Dylan*Ello,aku suka main game ini karna ini bagus hero nya juga bagus,11.1.1.4,aku suka main game ini karna ini bagus hero nya juga bagus,"['aku', 'suka', 'main', 'game', 'ini', 'karna', 'ini', 'bagus', 'hero', 'nya', 'juga', 'bagus']","['aku', 'suka', 'main', 'game', 'ini', 'karna', 'ini', 'bagus', 'hero', 'nya', 'juga', 'bagus']","['suka', 'bagus', 'bagus']","['aku', 'suka', 'main', 'game', 'ini', 'karna', 'ini', 'bagus', 'hero', 'nya', 'juga', 'bagus']","['aku', 'suka', 'main', 'game', 'ini', 'karena', 'ini', 'bagus', 'hero', 'nya', 'juga', 'bagus']"
Rian _05,good game,11.1.1.4,good game,"['good', 'game']","['good', 'game']",['good'],"['good', 'game']","['good', 'game']"
FIRJA Legends,Mantap jiwa mempeson aku suka game ini seru banget 11 12 sama ML,11.1.1.1,mantap jiwa mempeson aku suka game ini seru banget 11 12 sama ml,"['mantap', 'jiwa', 'mempeson', 'aku', 'suka', 'game', 'ini', 'seru', 'banget', '11', '12', 'sama', 'ml']","['mantap', 'jiwa', 'mempeson', 'aku', 'suka', 'game', 'ini', 'seru', 'banget', 'sama', 'ml']","['mantap', 'jiwa', 'mempeson', 'suka', 'seru', 'banget']","['mantap', 'jiwa', 'mempeson', 'aku', 'suka', 'game', 'ini', 'seru', 'banget', 'sama', 'ml']","['mantap', 'jiwa', 'mempeson', 'aku', 'suka', 'game', 'ini', 'seru', 'banget', 'sama', 'ml']"
cah deso,skarang sering ngelaig gk karuan lodibg lelet,11.1.1.1,skarang sering ngelaig gk karuan lodibg lelet,"['skarang', 'sering', 'ngelaig', 'gk', 'karuan', 'lodibg', 'lelet']","['skarang', 'sering', 'ngelaig', 'gk', 'karuan', 'lodibg', 'lelet']","['skarang', 'ngelaig', 'karuan', 'lodibg', 'lelet']","['skarang', 'sering', 'ngelaig', 'gk', 'karuan', 'lodibg', 'lelet']","['skarang', 'sering', 'ngelaig', 'tidak', 'karuan', 'lodibg', 'lelet']"
Dessy Meong,menurut sy game ini baguss mana offline lagi behh menyalaa,,menurut sy game ini baguss mana offline lagi behh menyalaa,"['menurut', 'sy', 'game', 'ini', 'baguss', 'mana', 'offline', 'lagi', 'behh', 'menyalaa']","['menurut', 'sy', 'game', 'ini', 'baguss', 'mana', 'offline', 'lagi', 'behh', 'menyalaa']","['sy', 'bagus', 'mana', 'offline', 'behh', 'menyalaa']","['turut', 'sy', 'game', 'ini', 'baguss', 'mana', 'offline', 'lagi', 'behh', 'menyalaa']","['turut', 'sy', 'game', 'ini', 'bagus', 'mana', 'offline', 'lagi', 'behh', 'menyalaa']"
bnelio hasyim,Good ini banyak gratis skin,,good ini banyak gratis skin,"['good', 'ini', 'banyak', 'gratis', 'skin']","['good', 'ini', 'banyak', 'gratis', 'skin']","['good', 'banyak', 'gratis', 'skin']","['good', 'ini', 'banyak', 'gratis', 'skin']","['good', 'ini', 'banyak', 'gratis', 'skin']"
Kadek Ernawan,seru banget mainin,11.1.1.4,seru banget mainin,"['seru', 'banget', 'mainin']","['seru', 'banget', 'mainin']","['seru', 'banget', 'mainin']","['seru', 'banget', 'mainin']","['seru', 'banget', 'mainin']"
Randi Aryadiansyah,"Saya sebetulnya cukup menyukai gamenya, tetapi match matching nya jelek sekali, terlalu sering bertemu player baru/feeding, sedangkan musuh sudah bermain ratusan match dan yang membuatnya menjadi semakin buruk adalah hukuman yang kurang berat, fitur report berubah menjadi otomatis meskipun bisa menambahkan laporan kedua tetapi sering gagal (tidak terkena hukuman) entah itu Feeding, Mencuri Lane, atau bermain tidak sesuai rolenya (Mengisi mid Lane tetapi mengambil jungle tanpa menjaga mid)",,"saya sebetulnya cukup menyukai gamenya, tetapi match matching nya jelek sekali, terlalu sering bertemu player baru/feeding, sedangkan musuh sudah bermain ratusan match dan yang membuatnya menjadi semakin buruk adalah hukuman yang kurang berat, fitur report berubah menjadi otomatis meskipun bisa menambahkan laporan kedua tetapi sering gagal (tidak terkena hukuman) entah itu feeding, mencuri lane, atau bermain tidak sesuai rolenya (mengisi mid lane tetapi mengambil jungle tanpa menjaga mid)","['saya', 'sebetulnya', 'cukup', 'menyukai', 'gamenya', ',', 'tetapi', 'match', 'matching', 'nya', 'jelek', 'sekali', ',', 'terlalu', 'sering', 'bertemu', 'player', 'baru/feeding', ',', 'sedangkan', 'musuh', 'sudah', 'bermain', 'ratusan', 'match', 'dan', 'yang', 'membuatnya', 'menjadi', 'semakin', 'buruk', 'adalah', 'hukuman', 'yang', 'kurang', 'berat', ',', 'fitur', 'report', 'berubah', 'menjadi', 'otomatis', 'meskipun', 'bisa', 'menambahkan', 'laporan', 'kedua', 'tetapi', 'sering', 'gagal', '(', 'tidak', 'terkena', 'hukuman', ')', 'entah', 'itu', 'feeding', ',', 'mencuri', 'lane', ',', 'atau', 'bermain', 'tidak', 'sesuai', 'rolenya', '(', 'mengisi', 'mid', 'lane', 'tetapi', 'mengambil', 'jungle', 'tanpa', 'menjaga', 'mid', ')']","['saya', 'sebetulnya', 'cukup', 'menyukai', 'gamenya', 'tetapi', 'match', 'matching', 'nya', 'jelek', 'sekali', 'terlalu', 'sering', 'bertemu', 'player', 'barufeeding', 'sedangkan', 'musuh', 'sudah', 'bermain', 'ratusan', 'match', 'dan', 'yang', 'membuatnya', 'menjadi', 'semakin', 'buruk', 'adalah', 'hukuman', 'yang', 'kurang', 'berat', 'fitur', 'report', 'berubah', 'menjadi', 'otomatis', 'meskipun', 'bisa', 'menambahkan', 'laporan', 'kedua', 'tetapi', 'sering', 'gagal', 'tidak', 'terkena', 'hukuman', 'entah', 'itu', 'feeding', 'mencuri', 'lane', 'atau', 'bermain', 'tidak', 'sesuai', 'rolenya', 'mengisi', 'mid', 'lane', 'tetapi', 'mengambil', 'jungle', 'tanpa', 'menjaga', 'mid']","['betul', 'cukup', 'suka', 'tetapi', 'matching', 'jelek', 'terlalu', 'barufeeding', 'sedang', 'musuh', 'sudah', 'ratus', 'makin', 'buruk', 'hukum', 'kurang', 'berat', 'report', 'ubah', 'otomatis', 'meski', 'tambah', 'report', 'dua', 'tetapi', 'gagal', 'kena', 'hukum', 'entah', 'feeding', 'curi', 'sesuai', 'rolenya', 'isi', 'mid', 'tetapi', 'ambil', 'jungle', 'tanpa', 'jaga', 'mid']","['saya', 'betul', 'cukup', 'suka', 'gamenya', 'tetapi', 'match', 'matching', 'nya', 'jelek', 'sekali', 'terlalu', 'sering', 'temu', 'player', 'barufeeding', 'sedang', 'musuh', 'sudah', 'main', 'ratus', 'match', 'dan', 'yang', 'buat', 'jadi', 'makin', 'buruk', 'adalah', 'hukum', 'yang', 'kurang', 'berat', 'fitur', 'report', 'ubah', 'jadi', 'otomatis', 'meski', 'bisa', 'tambah', 'lapor', 'dua', 'tetapi', 'sering', 'gagal', 'tidak', 'kena', 'hukum', 'entah', 'itu', 'feeding', 'curi', 'lane', 'atau', 'main', 'tidak', 'sesuai', 'rolenya', 'isi', 'mid', 'lane', 'tetapi', 'ambil', 'jungle', 'tanpa', 'jaga', 'mid']","['aku', 'betul', 'cukup', 'suka', 'game', 'tetapi', 'match', 'matching', 'nya', 'jelek', 'sekali', 'terlalu', 'sering', 'temu', 'player', 'barufeeding', 'sedang', 'musuh', 'sudah', 'main', 'ratus', 'match', 'dan', 'yang', 'buat', 'jadi', 'makin', 'buruk', 'adalah', 'hukum', 'yang', 'kurang', 'berat', 'fitur', 'report', 'ubah', 'jadi', 'otomatis', 'meski', 'bisa', 'tambah', 'report', 'dua', 'tetapi', 'sering', 'gagal', 'tidak', 'kena', 'hukum', 'entah', 'itu', 'feeding', 'curi', 'lane', 'atau', 'main', 'tidak', 'sesuai', 'rolenya', 'isi', 'mid', 'lane', 'tetapi', 'ambil', 'jungle', 'tanpa', 'jaga', 'mid']"
Ocrouz Cavalera,👍👍👍👍👍👍👍👍,11.1.1.1,👍👍👍👍👍👍👍👍,['👍👍👍👍👍👍👍👍'],[],[],[],[]
putu krisna dasa,"Kelamin wanita. Jujur saya kecewa berat sekali dengan system pencocokan lawan dan kawan di game ini. sangat berat sebelah kelamin pria.Kalau mau ngasih team yg benar kelamin pria, apakah karena game ini terlalu sepi lalu teman asli di ganti dengan Ai? aneh sekali. percuma menggait banyak pemain dengan event(itu juga kyk kelamin pria) kalau system pencocokannya masih sampah seperti biasanya. Tolong lh sebelumnya saya sudah sudah cukup sabar tapi setelah ini cukup sudah.",11.1.1.1,"kelamin wanita. jujur saya kecewa berat sekali dengan system pencocokan lawan dan kawan di game ini. sangat berat sebelah kelamin pria.kalau mau ngasih team yg benar kelamin pria, apakah karena game ini terlalu sepi lalu teman asli di ganti dengan ai? aneh sekali. percuma menggait banyak pemain dengan event(itu juga kyk kelamin pria) kalau system pencocokannya masih sampah seperti biasanya. tolong lh sebelumnya saya sudah sudah cukup sabar tapi setelah ini cukup sudah.","['kelamin', 'wanita', '.', 'jujur', 'saya', 'kecewa', 'berat', 'sekali', 'dengan', 'system', 'pencocokan', 'lawan', 'dan', 'kawan', 'di', 'game', 'ini', '.', 'sangat', 'berat', 'sebelah', 'kelamin', 'pria.kalau', 'mau', 'ngasih', 'team', 'yg', 'benar', 'kelamin', 'pria', ',', 'apakah', 'karena', 'game', 'ini', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'di', 'ganti', 'dengan', 'ai', '?', 'aneh', 'sekali', '.', 'percuma', 'menggait', 'banyak', 'pemain', 'dengan', 'event', '(', 'itu', 'juga', 'kyk', 'kelamin', 'pria', ')', 'kalau', 'system', 'pencocokannya', 'masih', 'sampah', 'seperti', 'biasanya', '.', 'tolong', 'lh', 'sebelumnya', 'saya', 'sudah', 'sudah', 'cukup', 'sabar', 'tapi', 'setelah', 'ini', 'cukup', 'sudah', '.']","['kelamin', 'wanita', 'jujur', 'saya', 'kecewa', 'berat', 'sekali', 'dengan', 'system', 'pencocokan', 'lawan', 'dan', 'kawan', 'di', 'game', 'ini', 'sangat', 'berat', 'sebelah', 'kelamin', 'priakalau', 'mau', 'ngasih', 'team', 'yg', 'benar', 'kelamin', 'pria', 'apakah', 'karena', 'game', 'ini', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'di', 'ganti', 'dengan', 'ai', 'aneh', 'sekali', 'percuma', 'menggait', 'banyak', 'pemain', 'dengan', 'event', 'itu', 'juga', 'kyk', 'kelamin', 'pria', 'kalau', 'system', 'pencocokannya', 'masih', 'sampah', 'seperti', 'biasanya', 'tolong', 'lh', 'sebelumnya', 'saya', 'sudah', 'sudah', 'cukup', 'sabar', 'tapi', 'setelah', 'ini', 'cukup', 'sudah']","['kelamin', 'wanita', 'jujur', 'kecewa', 'berat', 'cocok', 'lawan', 'kawan', 'berat', 'kelamin', 'priakalau', 'beri', 'benar', 'kelamin', 'pria', 'apakah', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'ganti', 'ai', 'aneh', 'percuma', 'gait', 'banyak', 'event', 'kyk', 'kelamin', 'pria', 'cocok', 'sampah', 'biasa', 'tolong', 'lh', 'belum', 'sudah', 'sudah', 'cukup', 'sabar', 'cukup', 'sudah']","['kelamin', 'wanita', 'jujur', 'saya', 'kecewa', 'berat', 'sekali', 'dengan', 'system', 'cocok', 'lawan', 'dan', 'kawan', 'di', 'game', 'ini', 'sangat', 'berat', 'belah', 'kelamin', 'priakalau', 'mau', 'ngasih', 'team', 'yg', 'benar', 'kelamin', 'pria', 'apakah', 'karena', 'game', 'ini', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'di', 'ganti', 'dengan', 'ai', 'aneh', 'sekali', 'percuma', 'gait', 'banyak', 'main', 'dengan', 'event', 'itu', 'juga', 'kyk', 'kelamin', 'pria', 'kalau', 'system', 'cocok', 'masih', 'sampah', 'seperti', 'biasa', 'tolong', 'lh', 'belum', 'saya', 'sudah', 'sudah', 'cukup', 'sabar', 'tapi', 'telah', 'ini', 'cukup', 'sudah']","['kelamin', 'wanita', 'jujur', 'aku', 'kecewa', 'berat', 'sekali', 'dengan', 'sistem', 'cocok', 'lawan', 'dan', 'kawan', 'di', 'game', 'ini', 'sangat', 'berat', 'belah', 'kelamin', 'priakalau', 'mau', 'beri', 'team', 'yang', 'benar', 'kelamin', 'pria', 'apakah', 'karena', 'game', 'ini', 'terlalu', 'sepi', 'lalu', 'teman', 'asli', 'di', 'ganti', 'dengan', 'ai', 'aneh', 'sekali', 'percuma', 'gait', 'banyak', 'main', 'dengan', 'event', 'itu', 'juga', 'kyk', 'kelamin', 'pria', 'kalau', 'sistem', 'cocok', 'masih', 'sampah', 'seperti', 'biasa', 'tolong', 'lh', 'belum', 'aku', 'sudah', 'sudah', 'cukup', 'sabar', 'tapi', 'telah', 'ini', 'cukup', 'sudah']"
Sugeng Handriani,menganggu banget iklan,,menganggu banget iklan,"['menganggu', 'banget', 'iklan']","['menganggu', 'banget', 'iklan']","['menganggu', 'banget', 'iklan']","['menganggu', 'banget', 'iklan']","['menganggu', 'banget', 'iklan']"
ivan lumintang,dalam match ping bagus tapi kayak nge Lag... terpaksa uninstal..,,dalam match ping bagus tapi kayak nge lag... terpaksa uninstal..,"['dalam', 'match', 'ping', 'bagus', 'tapi', 'kayak', 'nge', 'lag', '...', 'terpaksa', 'uninstal', '..']","['dalam', 'match', 'ping', 'bagus', 'tapi', 'kayak', 'nge', 'lag', 'terpaksa', 'uninstal']","['dalam', 'ping', 'bagus', 'lag', 'paksa', 'uninstal']","['dalam', 'match', 'ping', 'bagus', 'tapi', 'kayak', 'nge', 'lag', 'paksa', 'uninstal']","['dalam', 'match', 'ping', 'bagus', 'tapi', 'seperti', 'nge', 'lag', 'paksa', 'uninstal']"
csfaaz 006,"Bagus sihh tapi karna hape ku jadul jadi ngeleg gitu lho, maap yaa :)",,"bagus sihh tapi karna hape ku jadul jadi ngeleg gitu lho, maap yaa :)","['bagus', 'sihh', 'tapi', 'karna', 'hape', 'ku', 'jadul', 'jadi', 'ngeleg', 'gitu', 'lho', ',', 'maap', 'yaa', ':', ')']","['bagus', 'sihh', 'tapi', 'karna', 'hape', 'ku', 'jadul', 'jadi', 'ngeleg', 'gitu', 'lho', 'maap', 'yaa']","['bagus', 'sihh', 'hape', 'jadul', 'lag', 'gitu', 'lho', 'maap', 'yaa']","['bagus', 'sihh', 'tapi', 'karna', 'hape', 'ku', 'jadul', 'jadi', 'ngeleg', 'gitu', 'lho', 'maap', 'yaa']","['bagus', 'sihh', 'tapi', 'karena', 'hape', 'ku', 'jadul', 'jadi', 'lag', 'gitu', 'lho', 'maap', 'yaa']"
Lucky Sa,oke,11.1.1.4,oke,['oke'],['oke'],['oke'],['oke'],['oke']
Riski Akbar,"Gua maen semua game moba dan HOK ini punya sistem MATCHMAKING TERBURUK!! Mending balik maen emel disana kalo main gg masi bisa menang, di Hok lu main gg pun kalo dapet TIM BINATANG gk akan bisa menang alias TIDAK RAMAH SOLO PLAYER karena team based gameplay jadi emang gk cocok di Indo karena yang main dikit alias SEPI. Mending maen emel meski kalah grafik tapi tetep happy daripada hok grafik bagus banyak skin gratis tapi bikin playernya stress dikasih tim Binatang. Setahun lebih main.",11.1.1.4,"gua maen semua game moba dan hok ini punya sistem matchmaking terburuk!! mending balik maen emel disana kalo main gg masi bisa menang, di hok lu main gg pun kalo dapet tim binatang gk akan bisa menang alias tidak ramah solo player karena team based gameplay jadi emang gk cocok di indo karena yang main dikit alias sepi. mending maen emel meski kalah grafik tapi tetep happy daripada hok grafik bagus banyak skin gratis tapi bikin playernya stress dikasih tim binatang. setahun lebih main.","['gua', 'maen', 'semua', 'game', 'moba', 'dan', 'hok', 'ini', 'punya', 'sistem', 'matchmaking', 'terburuk', '!', '!', 'mending', 'balik', 'maen', 'emel', 'disana', 'kalo', 'main', 'gg', 'masi', 'bisa', 'menang', ',', 'di', 'hok', 'lu', 'main', 'gg', 'pun', 'kalo', 'dapet', 'tim', 'binatang', 'gk', 'akan', 'bisa', 'menang', 'alias', 'tidak', 'ramah', 'solo', 'player', 'karena', 'team', 'based', 'gameplay', 'jadi', 'emang', 'gk', 'cocok', 'di', 'indo', 'karena', 'yang', 'main', 'dikit', 'alias', 'sepi', '.', 'mending', 'maen', 'emel', 'meski', 'kalah', 'grafik', 'tapi', 'tetep', 'happy', 'daripada', 'hok', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'tapi', 'bikin', 'playernya', 'stress', 'dikasih', 'tim', 'binatang', '.', 'setahun', 'lebih', 'main', '.']","['gua', 'maen', 'semua', 'game', 'moba', 'dan', 'hok', 'ini', 'punya', 'sistem', 'matchmaking', 'terburuk', 'mending', 'balik', 'maen', 'emel', 'disana', 'kalo', 'main', 'gg', 'masi', 'bisa', 'menang', 'di', 'hok', 'lu', 'main', 'gg', 'pun', 'kalo', 'dapet', 'tim', 'binatang', 'gk', 'akan', 'bisa', 'menang', 'alias', 'tidak', 'ramah', 'solo', 'player', 'karena', 'team', 'based', 'gameplay', 'jadi', 'emang', 'gk', 'cocok', 'di', 'indo', 'karena', 'yang', 'main', 'dikit', 'alias', 'sepi', 'mending', 'maen', 'emel', 'meski', 'kalah', 'grafik', 'tapi', 'tetep', 'happy', 'daripada', 'hok', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'tapi', 'bikin', 'playernya', 'stress', 'dikasih', 'tim', 'binatang', 'setahun', 'lebih', 'main']","['semua', 'punya', 'buruk', 'mending', 'balik', 'emel', 'sana', 'gg', 'mas', 'menang', 'gg', 'binatang', 'menang', 'alias', 'ramah', 'based', 'cocok', 'indo', 'sedikit', 'alias', 'sepi', 'mending', 'emel', 'meski', 'kalah', 'grafik', 'tetap', 'happy', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'playernya', 'stres', 'binatang', 'lebih']","['gua', 'maen', 'semua', 'game', 'moba', 'dan', 'hok', 'ini', 'punya', 'sistem', 'matchmaking', 'buruk', 'mending', 'balik', 'maen', 'emel', 'sana', 'kalo', 'main', 'gg', 'mas', 'bisa', 'menang', 'di', 'hok', 'lu', 'main', 'gg', 'pun', 'kalo', 'dapet', 'tim', 'binatang', 'gk', 'akan', 'bisa', 'menang', 'alias', 'tidak', 'ramah', 'solo', 'player', 'karena', 'team', 'based', 'gameplay', 'jadi', 'emang', 'gk', 'cocok', 'di', 'indo', 'karena', 'yang', 'main', 'dikit', 'alias', 'sepi', 'mending', 'maen', 'emel', 'meski', 'kalah', 'grafik', 'tapi', 'tetep', 'happy', 'daripada', 'hok', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'tapi', 'bikin', 'playernya', 'stress', 'kasih', 'tim', 'binatang', 'tahun', 'lebih', 'main']","['aku', 'main', 'semua', 'game', 'moba', 'dan', 'hok', 'ini', 'punya', 'sistem', 'matchmaking', 'buruk', 'mending', 'balik', 'main', 'emel', 'sana', 'kalau', 'main', 'gg', 'mas', 'bisa', 'menang', 'di', 'hok', 'kamu', 'main', 'gg', 'pun', 'kalau', 'dapet', 'team', 'binatang', 'tidak', 'akan', 'bisa', 'menang', 'alias', 'tidak', 'ramah', 'solo', 'player', 'karena', 'team', 'based', 'gameplay', 'jadi', 'memang', 'tidak', 'cocok', 'di', 'indo', 'karena', 'yang', 'main', 'sedikit', 'alias', 'sepi', 'mending', 'main', 'emel', 'meski', 'kalah', 'grafik', 'tapi', 'tetap', 'happy', 'daripada', 'hok', 'grafik', 'bagus', 'banyak', 'skin', 'gratis', 'tapi', 'bikin', 'playernya', 'stres', 'kasih', 'team', 'binatang', 'tahun', 'lebih', 'main']"
Ahmad Kanepz Official,"Di android saya sudah tidak kuat lagi, malah banyak BUG, jadi terpaksa saya hapus HONOR OF KINGS bikin bengkak Ruangan Penyimpanannya",,"di android saya sudah tidak kuat lagi, malah banyak bug, jadi terpaksa saya hapus honor of kings bikin bengkak ruangan penyimpanannya","['di', 'android', 'saya', 'sudah', 'tidak', 'kuat', 'lagi', ',', 'malah', 'banyak', 'bug', ',', 'jadi', 'terpaksa', 'saya', 'hapus', 'honor', 'of', 'kings', 'bikin', 'bengkak', 'ruangan', 'penyimpanannya']","['di', 'android', 'saya', 'sudah', 'tidak', 'kuat', 'lagi', 'malah', 'banyak', 'bug', 'jadi', 'terpaksa', 'saya', 'hapus', 'honor', 'of', 'kings', 'bikin', 'bengkak', 'ruangan', 'penyimpanannya']","['android', 'sudah', 'kuat', 'banyak', 'bug', 'paksa', 'hapus', 'bengkak', 'ruang']","['di', 'android', 'saya', 'sudah', 'tidak', 'kuat', 'lagi', 'malah', 'banyak', 'bug', 'jadi', 'paksa', 'saya', 'hapus', 'honor', 'of', 'kings', 'bikin', 'bengkak', 'ruang', 'simpan']","['di', 'android', 'aku', 'sudah', 'tidak', 'kuat', 'lagi', 'malah', 'banyak', 'bug', 'jadi', 'paksa', 'aku', 'hapus', 'honor', 'of', 'kings', 'bikin', 'bengkak', 'ruang', 'simpan']"
1_Satria Hadi W_31,game terbaik gk kek moba sebelah,,game terbaik gk kek moba sebelah,"['game', 'terbaik', 'gk', 'kek', 'moba', 'sebelah']","['game', 'terbaik', 'gk', 'kek', 'moba', 'sebelah']",['baik'],"['game', 'baik', 'gk', 'kek', 'moba', 'belah']","['game', 'baik', 'tidak', 'seperti', 'moba', 'belah']"
Rhesky Pratama,gem nya memang bagus Karakter gratis 🌟 5,11.1.1.4,gem nya memang bagus karakter gratis 🌟 5,"['gem', 'nya', 'memang', 'bagus', 'karakter', 'gratis', '🌟', '5']","['gem', 'nya', 'memang', 'bagus', 'karakter', 'gratis']","['bagus', 'karakter', 'gratis']","['gem', 'nya', 'memang', 'bagus', 'karakter', 'gratis']","['game', 'nya', 'memang', 'bagus', 'karakter', 'gratis']"
